index, timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
1, 2025/02/27 06:04:44.023, 31 %, 24 %, 19135 MiB
0, 2025/02/27 06:04:45.024, 23 %, 17 %, 18487 MiB
1, 2025/02/27 06:04:45.024, 30 %, 23 %, 19135 MiB
0, 2025/02/27 06:04:46.025, 24 %, 19 %, 18487 MiB
1, 2025/02/27 06:04:46.025, 32 %, 25 %, 19135 MiB
0, 2025/02/27 06:04:47.026, 24 %, 19 %, 18487 MiB
1, 2025/02/27 06:04:47.027, 30 %, 24 %, 19135 MiB
0, 2025/02/27 06:04:48.027, 24 %, 18 %, 18487 MiB
1, 2025/02/27 06:04:48.028, 31 %, 24 %, 19135 MiB
0, 2025/02/27 06:04:49.029, 24 %, 19 %, 18487 MiB
1, 2025/02/27 06:04:49.030, 33 %, 26 %, 19135 MiB
0, 2025/02/27 06:04:50.031, 26 %, 20 %, 18487 MiB
1, 2025/02/27 06:04:50.032, 31 %, 25 %, 19135 MiB
0, 2025/02/27 06:04:51.033, 24 %, 19 %, 18487 MiB
1, 2025/02/27 06:04:51.033, 32 %, 25 %, 19135 MiB
0, 2025/02/27 06:04:52.034, 25 %, 20 %, 18487 MiB
1, 2025/02/27 06:04:52.035, 32 %, 26 %, 19135 MiB
0, 2025/02/27 06:04:53.035, 25 %, 20 %, 18487 MiB
1, 2025/02/27 06:04:53.036, 32 %, 26 %, 19135 MiB
0, 2025/02/27 06:04:54.037, 25 %, 20 %, 18487 MiB
1, 2025/02/27 06:04:54.121, 33 %, 27 %, 19135 MiB
0, 2025/02/27 06:04:55.121, 26 %, 21 %, 18487 MiB
1, 2025/02/27 06:04:55.122, 33 %, 27 %, 19135 MiB
0, 2025/02/27 06:04:56.122, 26 %, 21 %, 18487 MiB
1, 2025/02/27 06:04:56.123, 34 %, 28 %, 19135 MiB
0, 2025/02/27 06:04:57.124, 29 %, 23 %, 18487 MiB
1, 2025/02/27 06:04:57.125, 37 %, 30 %, 19135 MiB
0, 2025/02/27 06:04:58.125, 26 %, 21 %, 18487 MiB
1, 2025/02/27 06:04:58.126, 35 %, 29 %, 19135 MiB
0, 2025/02/27 06:04:59.128, 27 %, 22 %, 18487 MiB
1, 2025/02/27 06:04:59.129, 35 %, 29 %, 19135 MiB
0, 2025/02/27 06:05:00.129, 28 %, 23 %, 18487 MiB
1, 2025/02/27 06:05:00.130, 36 %, 30 %, 19135 MiB
0, 2025/02/27 06:05:01.131, 27 %, 22 %, 18487 MiB
1, 2025/02/27 06:05:01.132, 37 %, 30 %, 19135 MiB
0, 2025/02/27 06:05:02.132, 30 %, 25 %, 18487 MiB
1, 2025/02/27 06:05:02.133, 39 %, 32 %, 19135 MiB
0, 2025/02/27 06:05:03.134, 29 %, 24 %, 18487 MiB
1, 2025/02/27 06:05:03.134, 39 %, 33 %, 19135 MiB
0, 2025/02/27 06:05:04.135, 28 %, 23 %, 18487 MiB
1, 2025/02/27 06:05:04.136, 36 %, 30 %, 19135 MiB
0, 2025/02/27 06:05:05.136, 28 %, 23 %, 18487 MiB
1, 2025/02/27 06:05:05.137, 37 %, 31 %, 19135 MiB
0, 2025/02/27 06:05:06.137, 31 %, 25 %, 18487 MiB
1, 2025/02/27 06:05:06.221, 38 %, 32 %, 19135 MiB
0, 2025/02/27 06:05:07.222, 29 %, 24 %, 18487 MiB
1, 2025/02/27 06:05:07.223, 37 %, 31 %, 19135 MiB
0, 2025/02/27 06:05:08.224, 33 %, 27 %, 18487 MiB
1, 2025/02/27 06:05:08.225, 41 %, 35 %, 19135 MiB
0, 2025/02/27 06:05:09.226, 30 %, 25 %, 18487 MiB
1, 2025/02/27 06:05:09.227, 41 %, 36 %, 19135 MiB
0, 2025/02/27 06:05:10.227, 30 %, 25 %, 18487 MiB
1, 2025/02/27 06:05:10.228, 40 %, 36 %, 19135 MiB
0, 2025/02/27 06:05:11.229, 30 %, 25 %, 18487 MiB
1, 2025/02/27 06:05:11.229, 38 %, 33 %, 19135 MiB
0, 2025/02/27 06:05:12.230, 33 %, 27 %, 18487 MiB
1, 2025/02/27 06:05:12.231, 42 %, 37 %, 19135 MiB
0, 2025/02/27 06:05:13.231, 31 %, 26 %, 18487 MiB
1, 2025/02/27 06:05:13.232, 42 %, 37 %, 19135 MiB
0, 2025/02/27 06:05:14.233, 31 %, 26 %, 18487 MiB
1, 2025/02/27 06:05:14.233, 39 %, 34 %, 19135 MiB
0, 2025/02/27 06:05:15.234, 32 %, 27 %, 18487 MiB
1, 2025/02/27 06:05:15.235, 39 %, 35 %, 19135 MiB
0, 2025/02/27 06:05:16.235, 32 %, 27 %, 18487 MiB
1, 2025/02/27 06:05:16.236, 39 %, 35 %, 19135 MiB
0, 2025/02/27 06:05:17.236, 78 %, 36 %, 18487 MiB
1, 2025/02/27 06:05:17.238, 31 %, 27 %, 19135 MiB
0, 2025/02/27 06:05:18.238, 14 %, 9 %, 18487 MiB
1, 2025/02/27 06:05:18.317, 19 %, 12 %, 19135 MiB
0, 2025/02/27 06:05:19.317, 16 %, 10 %, 18487 MiB
1, 2025/02/27 06:05:19.318, 20 %, 13 %, 19135 MiB
0, 2025/02/27 06:05:20.319, 16 %, 10 %, 18487 MiB
1, 2025/02/27 06:05:20.320, 21 %, 13 %, 19135 MiB
0, 2025/02/27 06:05:21.321, 16 %, 10 %, 18487 MiB
1, 2025/02/27 06:05:21.322, 22 %, 14 %, 19135 MiB
0, 2025/02/27 06:05:22.323, 16 %, 10 %, 18487 MiB
1, 2025/02/27 06:05:22.323, 22 %, 14 %, 19135 MiB
0, 2025/02/27 06:05:23.324, 17 %, 11 %, 18487 MiB
1, 2025/02/27 06:05:23.325, 22 %, 14 %, 19135 MiB
0, 2025/02/27 06:05:24.325, 17 %, 11 %, 18487 MiB
1, 2025/02/27 06:05:24.326, 23 %, 15 %, 19135 MiB
0, 2025/02/27 06:05:25.326, 17 %, 11 %, 18487 MiB
1, 2025/02/27 06:05:25.327, 23 %, 16 %, 19135 MiB
0, 2025/02/27 06:05:26.328, 17 %, 12 %, 18487 MiB
1, 2025/02/27 06:05:26.328, 23 %, 16 %, 19135 MiB
0, 2025/02/27 06:05:27.329, 19 %, 13 %, 18487 MiB
1, 2025/02/27 06:05:27.330, 25 %, 17 %, 19135 MiB
0, 2025/02/27 06:05:28.330, 18 %, 12 %, 18487 MiB
1, 2025/02/27 06:05:28.331, 24 %, 17 %, 19135 MiB
0, 2025/02/27 06:05:29.332, 18 %, 13 %, 18487 MiB
1, 2025/02/27 06:05:29.332, 24 %, 17 %, 19135 MiB
0, 2025/02/27 06:05:30.333, 19 %, 14 %, 18487 MiB
1, 2025/02/27 06:05:30.402, 26 %, 18 %, 19135 MiB
0, 2025/02/27 06:05:31.403, 21 %, 15 %, 18487 MiB
1, 2025/02/27 06:05:31.404, 26 %, 19 %, 19135 MiB
0, 2025/02/27 06:05:32.405, 19 %, 14 %, 18487 MiB
1, 2025/02/27 06:05:32.405, 25 %, 18 %, 19135 MiB
0, 2025/02/27 06:05:33.406, 20 %, 14 %, 18487 MiB
1, 2025/02/27 06:05:33.407, 27 %, 19 %, 19135 MiB
0, 2025/02/27 06:05:34.407, 20 %, 14 %, 18487 MiB
1, 2025/02/27 06:05:34.408, 29 %, 21 %, 19135 MiB
0, 2025/02/27 06:05:35.409, 22 %, 16 %, 18487 MiB
1, 2025/02/27 06:05:35.409, 29 %, 21 %, 19135 MiB
0, 2025/02/27 06:05:36.410, 22 %, 16 %, 18487 MiB
1, 2025/02/27 06:05:36.411, 28 %, 21 %, 19135 MiB
0, 2025/02/27 06:05:37.412, 21 %, 15 %, 18487 MiB
1, 2025/02/27 06:05:37.412, 28 %, 21 %, 19135 MiB
0, 2025/02/27 06:05:38.414, 22 %, 17 %, 18487 MiB
1, 2025/02/27 06:05:38.415, 30 %, 22 %, 19135 MiB
0, 2025/02/27 06:05:39.416, 23 %, 17 %, 18487 MiB
1, 2025/02/27 06:05:39.416, 28 %, 21 %, 19135 MiB
0, 2025/02/27 06:05:40.417, 22 %, 16 %, 18487 MiB
1, 2025/02/27 06:05:40.418, 29 %, 22 %, 19135 MiB
0, 2025/02/27 06:05:41.418, 22 %, 17 %, 18487 MiB
1, 2025/02/27 06:05:41.419, 30 %, 23 %, 19135 MiB
0, 2025/02/27 06:05:42.420, 22 %, 17 %, 18487 MiB
1, 2025/02/27 06:05:42.503, 29 %, 23 %, 19135 MiB
0, 2025/02/27 06:05:43.504, 23 %, 17 %, 18487 MiB
1, 2025/02/27 06:05:43.505, 31 %, 24 %, 19135 MiB
0, 2025/02/27 06:05:44.505, 23 %, 18 %, 18487 MiB
1, 2025/02/27 06:05:44.506, 30 %, 23 %, 19135 MiB
0, 2025/02/27 06:05:45.507, 23 %, 18 %, 18487 MiB
1, 2025/02/27 06:05:45.507, 30 %, 24 %, 19135 MiB
0, 2025/02/27 06:05:46.508, 23 %, 18 %, 18487 MiB
1, 2025/02/27 06:05:46.509, 31 %, 24 %, 19135 MiB
0, 2025/02/27 06:05:47.510, 24 %, 19 %, 18487 MiB
1, 2025/02/27 06:05:47.511, 31 %, 25 %, 19135 MiB
0, 2025/02/27 06:05:48.512, 25 %, 19 %, 18487 MiB
1, 2025/02/27 06:05:48.513, 31 %, 25 %, 19135 MiB
0, 2025/02/27 06:05:49.513, 26 %, 20 %, 18487 MiB
1, 2025/02/27 06:05:49.514, 34 %, 27 %, 19135 MiB
0, 2025/02/27 06:05:50.515, 24 %, 19 %, 18487 MiB
1, 2025/02/27 06:05:50.515, 32 %, 26 %, 19135 MiB
0, 2025/02/27 06:05:51.516, 25 %, 20 %, 18487 MiB
1, 2025/02/27 06:05:51.517, 32 %, 25 %, 19135 MiB
0, 2025/02/27 06:05:52.517, 26 %, 21 %, 18487 MiB
1, 2025/02/27 06:05:52.518, 35 %, 28 %, 19135 MiB
0, 2025/02/27 06:05:53.518, 26 %, 21 %, 18487 MiB
1, 2025/02/27 06:05:53.519, 32 %, 26 %, 19135 MiB
0, 2025/02/27 06:05:54.520, 27 %, 22 %, 18487 MiB
1, 2025/02/27 06:05:54.598, 35 %, 28 %, 19135 MiB
0, 2025/02/27 06:05:55.598, 26 %, 21 %, 18487 MiB
1, 2025/02/27 06:05:55.599, 34 %, 28 %, 19135 MiB
0, 2025/02/27 06:05:56.600, 26 %, 21 %, 18487 MiB
1, 2025/02/27 06:05:56.600, 34 %, 28 %, 19135 MiB
0, 2025/02/27 06:05:57.601, 28 %, 23 %, 18487 MiB
1, 2025/02/27 06:05:57.602, 35 %, 29 %, 19135 MiB
0, 2025/02/27 06:05:58.602, 27 %, 22 %, 18487 MiB
1, 2025/02/27 06:05:58.603, 35 %, 29 %, 19135 MiB
0, 2025/02/27 06:05:59.604, 30 %, 24 %, 18487 MiB
1, 2025/02/27 06:05:59.604, 38 %, 31 %, 19135 MiB
0, 2025/02/27 06:06:00.606, 28 %, 23 %, 18487 MiB
1, 2025/02/27 06:06:00.607, 36 %, 29 %, 19135 MiB
0, 2025/02/27 06:06:01.608, 24 %, 20 %, 18487 MiB
1, 2025/02/27 06:06:01.608, 37 %, 31 %, 19135 MiB
0, 2025/02/27 06:06:02.609, 28 %, 23 %, 18487 MiB
1, 2025/02/27 06:06:02.610, 37 %, 31 %, 19135 MiB
0, 2025/02/27 06:06:03.610, 28 %, 23 %, 18487 MiB
1, 2025/02/27 06:06:03.611, 36 %, 31 %, 19135 MiB
0, 2025/02/27 06:06:04.612, 29 %, 24 %, 18487 MiB
1, 2025/02/27 06:06:04.612, 37 %, 31 %, 19135 MiB
0, 2025/02/27 06:06:05.613, 29 %, 24 %, 18487 MiB
1, 2025/02/27 06:06:05.614, 37 %, 31 %, 19135 MiB
0, 2025/02/27 06:06:06.614, 32 %, 27 %, 18487 MiB
1, 2025/02/27 06:06:06.693, 41 %, 35 %, 19135 MiB
0, 2025/02/27 06:06:07.694, 77 %, 34 %, 18487 MiB
1, 2025/02/27 06:06:07.695, 84 %, 36 %, 19135 MiB
0, 2025/02/27 06:06:08.696, 18 %, 13 %, 18487 MiB
1, 2025/02/27 06:06:08.696, 25 %, 18 %, 19135 MiB
0, 2025/02/27 06:06:09.697, 19 %, 13 %, 18487 MiB
1, 2025/02/27 06:06:09.698, 24 %, 18 %, 19135 MiB
0, 2025/02/27 06:06:10.698, 20 %, 14 %, 18487 MiB
1, 2025/02/27 06:06:10.699, 27 %, 19 %, 19135 MiB
0, 2025/02/27 06:06:11.700, 19 %, 14 %, 18487 MiB
1, 2025/02/27 06:06:11.700, 26 %, 19 %, 19135 MiB
0, 2025/02/27 06:06:12.701, 20 %, 14 %, 18487 MiB
1, 2025/02/27 06:06:12.703, 27 %, 20 %, 19135 MiB
0, 2025/02/27 06:06:13.703, 21 %, 15 %, 18487 MiB
1, 2025/02/27 06:06:13.704, 28 %, 20 %, 19135 MiB
0, 2025/02/27 06:06:14.705, 22 %, 16 %, 18487 MiB
1, 2025/02/27 06:06:14.706, 29 %, 22 %, 19135 MiB
0, 2025/02/27 06:06:15.706, 21 %, 16 %, 18487 MiB
1, 2025/02/27 06:06:15.707, 28 %, 21 %, 19135 MiB
0, 2025/02/27 06:06:16.708, 21 %, 15 %, 18487 MiB
1, 2025/02/27 06:06:16.708, 28 %, 21 %, 19135 MiB
0, 2025/02/27 06:06:17.709, 21 %, 16 %, 18487 MiB
1, 2025/02/27 06:06:17.710, 28 %, 21 %, 19135 MiB
0, 2025/02/27 06:06:18.710, 25 %, 19 %, 18487 MiB
1, 2025/02/27 06:06:18.795, 29 %, 22 %, 19135 MiB
0, 2025/02/27 06:06:19.796, 24 %, 18 %, 18487 MiB
1, 2025/02/27 06:06:19.796, 30 %, 23 %, 19135 MiB
0, 2025/02/27 06:06:20.797, 24 %, 18 %, 18487 MiB
1, 2025/02/27 06:06:20.798, 30 %, 23 %, 19135 MiB
0, 2025/02/27 06:06:21.799, 26 %, 20 %, 18487 MiB
1, 2025/02/27 06:06:21.800, 31 %, 24 %, 19135 MiB
0, 2025/02/27 06:06:22.801, 26 %, 20 %, 18487 MiB
1, 2025/02/27 06:06:22.802, 33 %, 26 %, 19135 MiB
0, 2025/02/27 06:06:23.802, 25 %, 19 %, 18487 MiB
1, 2025/02/27 06:06:23.803, 33 %, 26 %, 19135 MiB
0, 2025/02/27 06:06:24.804, 24 %, 18 %, 18487 MiB
1, 2025/02/27 06:06:24.804, 33 %, 26 %, 19135 MiB
0, 2025/02/27 06:06:25.805, 24 %, 18 %, 18487 MiB
1, 2025/02/27 06:06:25.806, 34 %, 26 %, 19135 MiB
0, 2025/02/27 06:06:26.806, 24 %, 19 %, 18487 MiB
1, 2025/02/27 06:06:26.807, 31 %, 25 %, 19135 MiB
0, 2025/02/27 06:06:27.808, 24 %, 19 %, 18487 MiB
1, 2025/02/27 06:06:27.808, 27 %, 22 %, 19135 MiB
0, 2025/02/27 06:06:28.809, 24 %, 19 %, 18487 MiB
1, 2025/02/27 06:06:28.810, 34 %, 28 %, 19135 MiB
0, 2025/02/27 06:06:29.810, 25 %, 20 %, 18487 MiB
1, 2025/02/27 06:06:29.811, 35 %, 28 %, 19135 MiB
0, 2025/02/27 06:06:30.812, 25 %, 20 %, 18487 MiB
1, 2025/02/27 06:06:30.886, 33 %, 26 %, 19135 MiB
0, 2025/02/27 06:06:31.886, 25 %, 20 %, 18487 MiB
1, 2025/02/27 06:06:31.887, 33 %, 27 %, 19135 MiB
0, 2025/02/27 06:06:32.887, 26 %, 21 %, 18487 MiB
1, 2025/02/27 06:06:32.888, 33 %, 27 %, 19135 MiB
0, 2025/02/27 06:06:33.889, 26 %, 21 %, 18487 MiB
1, 2025/02/27 06:06:33.890, 35 %, 28 %, 19135 MiB
0, 2025/02/27 06:06:34.890, 28 %, 23 %, 18487 MiB
1, 2025/02/27 06:06:34.891, 35 %, 29 %, 19135 MiB
0, 2025/02/27 06:06:35.892, 26 %, 21 %, 18487 MiB
1, 2025/02/27 06:06:35.893, 34 %, 28 %, 19135 MiB
0, 2025/02/27 06:06:36.894, 28 %, 23 %, 18487 MiB
1, 2025/02/27 06:06:36.895, 37 %, 31 %, 19135 MiB
0, 2025/02/27 06:06:37.896, 28 %, 23 %, 18487 MiB
1, 2025/02/27 06:06:37.896, 37 %, 31 %, 19135 MiB
0, 2025/02/27 06:06:38.897, 27 %, 22 %, 18487 MiB
1, 2025/02/27 06:06:38.898, 37 %, 30 %, 19135 MiB
0, 2025/02/27 06:06:39.898, 31 %, 26 %, 18487 MiB
1, 2025/02/27 06:06:39.899, 39 %, 32 %, 19135 MiB
0, 2025/02/27 06:06:40.899, 32 %, 26 %, 18487 MiB
1, 2025/02/27 06:06:40.900, 40 %, 33 %, 19135 MiB
0, 2025/02/27 06:06:41.901, 31 %, 26 %, 18487 MiB
1, 2025/02/27 06:06:41.902, 39 %, 33 %, 19135 MiB
0, 2025/02/27 06:06:42.902, 32 %, 26 %, 18487 MiB
1, 2025/02/27 06:06:42.979, 38 %, 32 %, 19135 MiB
0, 2025/02/27 06:06:43.979, 29 %, 24 %, 18487 MiB
1, 2025/02/27 06:06:43.980, 37 %, 31 %, 19135 MiB
0, 2025/02/27 06:06:44.981, 29 %, 24 %, 18487 MiB
1, 2025/02/27 06:06:44.981, 40 %, 34 %, 19135 MiB
0, 2025/02/27 06:06:45.982, 29 %, 24 %, 18487 MiB
1, 2025/02/27 06:06:45.983, 39 %, 34 %, 19135 MiB
0, 2025/02/27 06:06:46.983, 33 %, 28 %, 18487 MiB
1, 2025/02/27 06:06:46.984, 41 %, 36 %, 19135 MiB
0, 2025/02/27 06:06:47.985, 31 %, 26 %, 18487 MiB
1, 2025/02/27 06:06:47.985, 39 %, 34 %, 19135 MiB
0, 2025/02/27 06:06:48.986, 33 %, 28 %, 18487 MiB
1, 2025/02/27 06:06:48.987, 40 %, 36 %, 19135 MiB
0, 2025/02/27 06:06:49.988, 34 %, 28 %, 18487 MiB
1, 2025/02/27 06:06:49.989, 39 %, 34 %, 19135 MiB
0, 2025/02/27 06:06:50.990, 35 %, 30 %, 18487 MiB
1, 2025/02/27 06:06:50.991, 41 %, 36 %, 19135 MiB
0, 2025/02/27 06:06:51.992, 31 %, 26 %, 18487 MiB
1, 2025/02/27 06:06:51.992, 39 %, 34 %, 19135 MiB
0, 2025/02/27 06:06:52.993, 31 %, 27 %, 18487 MiB
1, 2025/02/27 06:06:52.994, 41 %, 37 %, 19135 MiB
0, 2025/02/27 06:06:53.994, 31 %, 27 %, 18487 MiB
1, 2025/02/27 06:06:53.995, 43 %, 38 %, 19135 MiB
0, 2025/02/27 06:06:54.996, 33 %, 28 %, 18487 MiB
1, 2025/02/27 06:06:55.071, 43 %, 38 %, 19135 MiB
0, 2025/02/27 06:06:56.073, 33 %, 28 %, 18487 MiB
1, 2025/02/27 06:06:56.074, 42 %, 37 %, 19135 MiB
0, 2025/02/27 06:06:57.074, 36 %, 27 %, 18487 MiB
1, 2025/02/27 06:06:57.075, 13 %, 10 %, 19135 MiB
0, 2025/02/27 06:06:58.076, 18 %, 13 %, 18487 MiB
1, 2025/02/27 06:06:58.077, 24 %, 17 %, 19135 MiB
0, 2025/02/27 06:06:59.077, 19 %, 13 %, 18487 MiB
1, 2025/02/27 06:06:59.078, 24 %, 17 %, 19135 MiB
0, 2025/02/27 06:07:00.079, 19 %, 13 %, 18487 MiB
1, 2025/02/27 06:07:00.079, 25 %, 17 %, 19135 MiB
0, 2025/02/27 06:07:01.080, 19 %, 13 %, 18487 MiB
1, 2025/02/27 06:07:01.081, 25 %, 18 %, 19135 MiB
0, 2025/02/27 06:07:02.081, 22 %, 15 %, 18487 MiB
1, 2025/02/27 06:07:02.082, 27 %, 19 %, 19135 MiB
0, 2025/02/27 06:07:03.083, 20 %, 14 %, 18487 MiB
1, 2025/02/27 06:07:03.084, 27 %, 19 %, 19135 MiB
0, 2025/02/27 06:07:04.085, 21 %, 15 %, 18487 MiB
1, 2025/02/27 06:07:04.086, 27 %, 19 %, 19135 MiB
0, 2025/02/27 06:07:05.086, 20 %, 14 %, 18487 MiB
1, 2025/02/27 06:07:05.087, 27 %, 19 %, 19135 MiB
0, 2025/02/27 06:07:06.088, 20 %, 14 %, 18487 MiB
1, 2025/02/27 06:07:06.088, 27 %, 19 %, 19135 MiB
0, 2025/02/27 06:07:07.089, 20 %, 14 %, 18487 MiB
1, 2025/02/27 06:07:07.175, 26 %, 19 %, 19135 MiB
0, 2025/02/27 06:07:08.176, 22 %, 16 %, 18487 MiB
1, 2025/02/27 06:07:08.177, 27 %, 20 %, 19135 MiB
0, 2025/02/27 06:07:09.177, 21 %, 15 %, 18487 MiB
1, 2025/02/27 06:07:09.178, 28 %, 21 %, 19135 MiB
0, 2025/02/27 06:07:10.179, 23 %, 17 %, 18487 MiB
1, 2025/02/27 06:07:10.179, 28 %, 21 %, 19135 MiB
0, 2025/02/27 06:07:11.180, 24 %, 18 %, 18487 MiB
1, 2025/02/27 06:07:11.182, 29 %, 22 %, 19135 MiB
0, 2025/02/27 06:07:12.183, 22 %, 16 %, 18487 MiB
1, 2025/02/27 06:07:12.184, 28 %, 21 %, 19135 MiB
0, 2025/02/27 06:07:13.184, 22 %, 16 %, 18487 MiB
1, 2025/02/27 06:07:13.185, 31 %, 24 %, 19135 MiB
0, 2025/02/27 06:07:14.185, 24 %, 18 %, 18487 MiB
1, 2025/02/27 06:07:14.186, 31 %, 24 %, 19135 MiB
0, 2025/02/27 06:07:15.187, 23 %, 18 %, 18487 MiB
1, 2025/02/27 06:07:15.187, 32 %, 25 %, 19135 MiB
0, 2025/02/27 06:07:16.188, 23 %, 18 %, 18487 MiB
1, 2025/02/27 06:07:16.377, 30 %, 23 %, 19135 MiB
0, 2025/02/27 06:07:17.379, 23 %, 18 %, 18487 MiB
1, 2025/02/27 06:07:17.380, 31 %, 24 %, 19135 MiB
0, 2025/02/27 06:07:18.381, 25 %, 19 %, 18487 MiB
1, 2025/02/27 06:07:18.382, 32 %, 25 %, 19135 MiB
0, 2025/02/27 06:07:19.383, 24 %, 18 %, 18487 MiB
1, 2025/02/27 06:07:19.383, 31 %, 24 %, 19135 MiB
0, 2025/02/27 06:07:20.384, 25 %, 19 %, 18487 MiB
1, 2025/02/27 06:07:20.385, 32 %, 25 %, 19135 MiB
0, 2025/02/27 06:07:21.385, 24 %, 19 %, 18487 MiB
1, 2025/02/27 06:07:21.468, 31 %, 25 %, 19135 MiB
0, 2025/02/27 06:07:22.469, 25 %, 20 %, 18487 MiB
1, 2025/02/27 06:07:22.469, 32 %, 26 %, 19135 MiB
0, 2025/02/27 06:07:23.470, 25 %, 20 %, 18487 MiB
1, 2025/02/27 06:07:23.471, 33 %, 27 %, 19135 MiB
0, 2025/02/27 06:07:24.471, 25 %, 20 %, 18487 MiB
1, 2025/02/27 06:07:24.472, 32 %, 26 %, 19135 MiB
0, 2025/02/27 06:07:25.473, 27 %, 22 %, 18487 MiB
1, 2025/02/27 06:07:25.474, 36 %, 29 %, 19135 MiB
0, 2025/02/27 06:07:26.475, 25 %, 20 %, 18487 MiB
1, 2025/02/27 06:07:26.476, 33 %, 27 %, 19135 MiB
0, 2025/02/27 06:07:27.477, 27 %, 22 %, 18487 MiB
1, 2025/02/27 06:07:27.478, 36 %, 29 %, 19135 MiB
0, 2025/02/27 06:07:28.478, 26 %, 21 %, 18487 MiB
1, 2025/02/27 06:07:28.479, 35 %, 28 %, 19135 MiB
0, 2025/02/27 06:07:29.480, 26 %, 21 %, 18487 MiB
1, 2025/02/27 06:07:29.480, 34 %, 28 %, 19135 MiB
0, 2025/02/27 06:07:30.481, 27 %, 22 %, 18487 MiB
1, 2025/02/27 06:07:30.482, 35 %, 28 %, 19135 MiB
0, 2025/02/27 06:07:31.482, 27 %, 22 %, 18487 MiB
1, 2025/02/27 06:07:31.483, 35 %, 29 %, 19135 MiB
0, 2025/02/27 06:07:32.484, 30 %, 24 %, 18487 MiB
1, 2025/02/27 06:07:32.484, 36 %, 30 %, 19135 MiB
0, 2025/02/27 06:07:33.485, 27 %, 22 %, 18487 MiB
1, 2025/02/27 06:07:33.567, 36 %, 30 %, 19135 MiB
0, 2025/02/27 06:07:34.568, 29 %, 24 %, 18487 MiB
1, 2025/02/27 06:07:34.569, 38 %, 32 %, 19135 MiB
0, 2025/02/27 06:07:35.569, 31 %, 26 %, 18487 MiB
1, 2025/02/27 06:07:35.570, 40 %, 33 %, 19135 MiB
0, 2025/02/27 06:07:36.571, 29 %, 24 %, 18487 MiB
1, 2025/02/27 06:07:36.572, 37 %, 31 %, 19135 MiB
0, 2025/02/27 06:07:37.573, 28 %, 24 %, 18487 MiB
1, 2025/02/27 06:07:37.574, 37 %, 31 %, 19135 MiB
0, 2025/02/27 06:07:38.575, 29 %, 24 %, 18487 MiB
1, 2025/02/27 06:07:38.576, 39 %, 33 %, 19135 MiB
0, 2025/02/27 06:07:39.576, 31 %, 26 %, 18487 MiB
1, 2025/02/27 06:07:39.577, 40 %, 34 %, 19135 MiB
0, 2025/02/27 06:07:40.578, 33 %, 27 %, 18487 MiB
1, 2025/02/27 06:07:40.578, 40 %, 34 %, 19135 MiB
0, 2025/02/27 06:07:41.579, 33 %, 28 %, 18487 MiB
1, 2025/02/27 06:07:41.580, 39 %, 34 %, 19135 MiB
0, 2025/02/27 06:07:42.580, 30 %, 25 %, 18487 MiB
1, 2025/02/27 06:07:42.581, 38 %, 33 %, 19135 MiB
0, 2025/02/27 06:07:43.582, 30 %, 25 %, 18487 MiB
1, 2025/02/27 06:07:43.583, 38 %, 34 %, 19135 MiB
0, 2025/02/27 06:07:44.583, 30 %, 26 %, 18487 MiB
1, 2025/02/27 06:07:44.584, 40 %, 35 %, 19135 MiB
0, 2025/02/27 06:07:45.585, 31 %, 26 %, 18487 MiB
1, 2025/02/27 06:07:45.661, 39 %, 35 %, 19135 MiB
0, 2025/02/27 06:07:46.662, 32 %, 27 %, 18487 MiB
1, 2025/02/27 06:07:46.663, 42 %, 37 %, 19135 MiB
0, 2025/02/27 06:07:47.664, 16 %, 11 %, 18487 MiB
1, 2025/02/27 06:07:47.664, 22 %, 15 %, 19135 MiB
0, 2025/02/27 06:07:48.665, 17 %, 12 %, 18487 MiB
1, 2025/02/27 06:07:48.666, 22 %, 16 %, 19135 MiB
0, 2025/02/27 06:07:49.667, 17 %, 12 %, 18487 MiB
1, 2025/02/27 06:07:49.668, 23 %, 16 %, 19135 MiB
0, 2025/02/27 06:07:50.669, 19 %, 13 %, 18487 MiB
1, 2025/02/27 06:07:50.670, 24 %, 16 %, 19135 MiB
0, 2025/02/27 06:07:51.670, 18 %, 12 %, 18487 MiB
1, 2025/02/27 06:07:51.671, 24 %, 17 %, 19135 MiB
0, 2025/02/27 06:07:52.672, 19 %, 13 %, 18487 MiB
1, 2025/02/27 06:07:52.673, 26 %, 18 %, 19135 MiB
0, 2025/02/27 06:07:53.673, 20 %, 14 %, 18487 MiB
1, 2025/02/27 06:07:53.674, 27 %, 19 %, 19135 MiB
0, 2025/02/27 06:07:54.675, 19 %, 14 %, 18487 MiB
1, 2025/02/27 06:07:54.675, 26 %, 19 %, 19135 MiB
0, 2025/02/27 06:07:55.676, 19 %, 14 %, 18487 MiB
1, 2025/02/27 06:07:55.676, 25 %, 18 %, 19135 MiB
0, 2025/02/27 06:07:56.677, 20 %, 14 %, 18487 MiB
1, 2025/02/27 06:07:56.678, 27 %, 19 %, 19135 MiB
0, 2025/02/27 06:07:57.678, 22 %, 16 %, 18487 MiB
1, 2025/02/27 06:07:57.771, 28 %, 20 %, 19135 MiB
0, 2025/02/27 06:07:58.772, 22 %, 16 %, 18487 MiB
1, 2025/02/27 06:07:58.773, 27 %, 20 %, 19135 MiB
