index, timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
1, 2025/02/26 09:31:30.349, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:31.349, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:31.350, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:32.350, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:32.351, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:33.352, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:33.352, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:34.353, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:34.354, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:35.354, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:35.355, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:36.355, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:36.356, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:37.356, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:37.357, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:38.358, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:38.358, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:39.359, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:39.360, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:40.360, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:40.361, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:41.361, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:41.410, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:42.411, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:42.411, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:43.412, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:43.413, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:44.413, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:44.414, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:45.414, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:45.415, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:46.416, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:46.416, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:47.417, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:47.418, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:48.418, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:48.419, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:49.420, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:49.420, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:50.421, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:50.422, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:51.422, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:51.423, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:52.424, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:52.424, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:53.425, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:53.426, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:54.426, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:54.427, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:55.427, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:55.499, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:56.500, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:56.501, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:57.501, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:57.502, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:58.503, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:58.503, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:31:59.504, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:31:59.504, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:00.505, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:00.506, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:01.506, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:01.507, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:02.507, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:02.508, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:03.509, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:03.509, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:04.510, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:04.511, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:05.511, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:05.512, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:06.513, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:06.513, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:07.514, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:07.514, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:08.515, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:08.525, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:09.526, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:09.526, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:10.527, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:10.527, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:11.528, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:11.529, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:12.529, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:12.530, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:13.530, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:13.531, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:14.532, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:14.532, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:15.533, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:15.534, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:16.534, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:16.535, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:17.535, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:17.536, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:18.537, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:18.538, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:19.538, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:19.539, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:20.539, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:20.540, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:21.541, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:21.546, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:22.547, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:22.548, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:23.548, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:23.549, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:24.550, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:24.550, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:25.551, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:25.552, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:26.552, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:26.553, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:27.554, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:27.554, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:28.555, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:28.555, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:29.556, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:29.557, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:30.557, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:30.558, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:31.558, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:31.559, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:32.560, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:32.560, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:33.561, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:33.562, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:34.562, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:34.563, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:35.563, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:35.630, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:36.631, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:36.632, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:37.632, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:37.633, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:38.634, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:38.634, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:39.635, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:39.636, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:40.636, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:40.637, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:41.637, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:41.638, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:42.639, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:42.639, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:43.640, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:43.641, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:44.641, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:44.642, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:45.643, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:45.643, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:46.644, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:46.645, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:47.645, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:47.646, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:48.647, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:48.647, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:49.648, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:49.709, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:50.710, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:50.710, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:51.711, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:51.712, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:52.712, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:52.713, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:53.713, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:53.714, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:54.715, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:54.716, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:55.716, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:55.717, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:56.717, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:56.718, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:57.718, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:57.719, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:58.720, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:58.720, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:32:59.721, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:32:59.722, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:00.722, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:00.723, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:01.724, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:01.724, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:02.725, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:02.726, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:03.726, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:03.797, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:04.798, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:04.798, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:05.799, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:05.799, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:06.800, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:06.801, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:07.801, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:07.802, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:08.803, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:08.803, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:09.804, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:09.805, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:10.805, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:10.806, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:11.807, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:11.807, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:12.808, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:12.809, 0 %, 0 %, 5 MiB
0, 2025/02/26 09:33:13.809, 0 %, 0 %, 5 MiB
1, 2025/02/26 09:33:13.810, 0 %, 0 %, 5 MiB
